Titulo,Subtitulo,Noticia,Categoria,Data,Autor,URL,Classe
Doria anuncia suspensão de aulas e de eventos com mais de 500 pessoas,,o anúncio o o ministrar saudar henrique mandetta reunião capital paulista autoridade saudar e município o confirmação d sexta-feira casar transmissão comunitário coronavírus provocar o mudança posturar governar paulista resistente o adotar medir o fechamento escola o objetivo conduta anunciar mandetta frear o velocidade transmissão vírus explicar o suspensão aula reduzir o circulação pessoa transportar público e ajudar controlo doença — o início o avaliação situação diário e decisão fundamentar orientação médico fato relevante apresentar o hoje e anunciar medir — doria referindo-se o o casar transmissão comunitário registrar paulo — suspender evento esportivo musicar e natureza público acima pessoa — reiterar o prefeitura paulo haver decidir cancelar evento governar municipal e recomendar o atitude iniciativo privar princípio haver obrigatoriedade evento privar suspender programação o governador falar senso recadar o organizador setor entretenimento esportivo e religioso o pai sr ajustar o o fechamento escola acontecer o dia prefeitura e manter aberto escola semana — alunar nao frequentar frequentar o — sugerir o secretário municipal educação brunir caetano o ministério saudar informar d terça-feira rir janeiro e paulo registrar transmissão sustentar comunitário coronavírus transmmissão ocorrer o origem infecção alastrar aleatoriamente casar diferente transmissão o responsável infecção original infecção importar oriundo contagiar brasil.em coletiva imprensar início doria negar o intenção governar cancelar evento público e suspender aula redar público — absolutamente convicto infectologista especialista epidemiar especialista chutar fundamentar ações fato e informação real o atitude corretar compreensível o situação atua — anteriormente mandetta o lotar vacinar o gripar entregar segunda-feira.o governar paulo pedir ajudar s rede farmácia participar vacinação riscar preferencialmente idoso o vacinação marcar começar dia 23.mandetta anunciar o liberação r$ milhão o paulo medir contenção doença comprometer o destinar verba o município ampliação horário atendimento posto saudar — recurso faltar — mandetta,ciência, Publicado em  17/03/20 15:14 ,Silvia Amorim,https://extra.globo.com/noticias/saude-e-ciencia/doria-anuncia-suspensao-de-aulas-de-eventos-com-mais-de-500-pessoas-24310390.html,1
Especialistas pedem mais atenção à saúde mental por confinamento  ,,"consequência psíquico confinamento afeta quase 4,5 bilião pessoa planeta preocupar profissional saudar mental pedir atenção problema o prorrogação confinamento esperar o notícia decepção esmagador pessoa afirmar lindo bauld professorar saudar público universidade edimburgo o anúncio quinta-feira extensão semana lockdown grã-bretanha consequência amplo confinamento acumular rapidamente pesquisar recente mostrar aumento preocupante ansiedade e depressão população completar o constatação repetir país submetido o medir drástico sociedade moderno haver esquecer",saúde,19/04/2020 11h45 ,19/04/2020 11h45 ,https://www.uol.com.br/vivabem/noticias/afp/2020/04/19/especialistas-pedem-mais-atencao-a-saude-mental-por-confinamento.htm,1
"Mesmo com liberação, pontos turísticos do Rio só serão reabertos em agosto  ",,turístico rir janeiro decidir manter o previsão retornar o quinzena agostar apesar autorizar o funcionar o fase flexibilização isolamento social decorrente coronavírus covid-19 atrações decidir continuar fechar julho o bondinho pão açúcar o trem corcovar o aquario e o rodar gigante riostar turístico cidade voltar o receber visitante o prefeitura determinar entanto funcionar terçar capacidade significar haver frequentador metro quadrar funcionar turístico seguir cuidar previsto regrar ourar município incluir disponibilizar álcool gel e cobrar o obrigatório máscara,saúde,18/07/2020 14h38 ,18/07/2020 14h38 ,https://noticias.uol.com.br/ultimas-noticias/agencia-brasil/2020/07/18/apos-liberacao-pontos-turisticos-do-rio-serao-reabertos-em-agosto.htm,1
"Prefeitura do Rio veta piscinas, mas mantém uso das praias  ",,o prefeitura rir anunciar hoje medir restrição aglomeração objetivo combater o covid-19 o proibição piscina condomínio falar o praia ocorrer concentração pessoa principalmente semana ensolarado medir anunciar noto divulgar início noite relatar decisão tomar reunião conjunto o prefeito marcello crivela o governador cláudio castrar e respectivo secretário saudar quarta-feira palácio guanabara o objetivo preservar o economia e município ficar acertar haver escalonamento horário funcionamento indústria o 7h serviço o 9h e comércio o 11h evitar aglomeração transporte público,saúde,10/12/2020 20h53 ,10/12/2020 20h53 ,https://noticias.uol.com.br/ultimas-noticias/agencia-brasil/2020/12/10/prefeitura-do-rio-veta-piscinas-mas-mantem-uso-das-praias.htm,1
SP diz testar 8 mil por dia e promete chegar a níveis de Espanha e Itália   ,,o governar paulo hoje realizar cercar teste covid-19 dia anunciar hoje comitê contingência combater o o coronavírus o abril exame diário acordar o diretor instituto butantan dimas cova paulo chegar o testagem país europeu espanha e itália d o governar anunciar o distribuição swabs teste município o paulo o testo e chegar o itália e espanha afirmar dimas cova dia o dia o progressão depender exame chegar o município demandar o pcr município dificuldade inicial insumo coleta deixar capacidade ocioso atendimento exame falar habitante previsto início semana o governar paulista o pandemia covid-19 chegar o estágio o internação e morte doença desacelerar semana o centrar contingência combater o o coronavírus projeta quedo quantidade paciente precisar atendimento médico o indicar fôlego o o saudar,saúde,04/06/2020 12h58 ,"Do UOL, em São Paulo",https://noticias.uol.com.br/saude/ultimas-noticias/redacao/2020/06/04/sp-diz-testar-8-mil-por-dia-e-promete-chegar-a-niveis-de-espanha-e-italia.htm,1
enfermeiro desmaiar causar vacinar o coronavirus verdade,é verdade que uma enfermeira norte-americana desmaiou após tomar a vacina contra a covid por causa de uma reação alérgica ao imunizante?,o vídeo mostrar enfermeiro desmaiar receber o dosar vacinar o coronavirus unir começar o espalhar rede social quinzena dezembro,saúde,18/12/2020,gilmar lopes,https://www.e-farsas.com/enfermeira-desmaia-por-causa-da-vacina-contra-o-coronavirus-sera-verdade.html,0
nostradamus prever o surtir coronavírus,é verdade que nostradamus previu no século xvi que o coronavírus iria se espalhar pelo planeta e causar uma epidemia em 2020?,o constatação começar o espalhar whatsapp semana março e mostrar o texto escrever michel nostredame nostradamus o chamar atenção texto previsão acontecer o epidemiar coronavírus covid-19,saúde,15/03/2020,gilmar lopes,https://www.e-farsas.com/nostradamus-previu-o-surto-de-coronavirus-em-1555.html,0
Presidente da liga espanhola quer recomeçar campeonato no dia 11 de junho  ,,o liberação governar federal o retornar campeonato espanhol o presidente o ligar javier tebas conceder entrevisto o o programar el partidazo movistar e afirmar o idear jogo voltar o dia junho o presidente espanha falar jogar o junho o governar efetua mudança fase quarentenar s segundas-feiras n domingo o país fase realizar estádio o espanha precisar dia semana comedir o jogar precisar vinculá-lo s fase treinamento clube apressar passar o passar cauteloso o certar o competição retornar semana junho quinta-feira junho tebas o dirigente entretanto cravar o datar javier tebas preciso reunir autoridade par determinar o voltar competição decidir precisar alinhar fase encontrar o federação espanholar futebol e o csd espanhol esportes finalizar gostar jogar jogar n dia e equipar escolhido jogar exclusivamente espécie homenagem o o reinício e o o acontecer depender o treinamento desenvolver dia dia junho esperar quinta-feira,saúde,26/05/2020 14h33 ,26/05/2020 14h33 ,https://www.uol.com.br/esporte/futebol/ultimas-noticias/lancepress/2020/05/26/presidente-da-liga-espanhola-diz-que-vontade-e-recomecar-o-campeonato-no-dia-11-de-junho.htm,1
‘Home office’ até julho de 2021   ,,o gigante americano internet google estender julho o teletrabalho o equipar perspectivo evolução pandemia coronavírus,saúde,27/07/2020 17h24 ,27/07/2020 17h24 ,https://noticias.uol.com.br/videos/afp/2020/07/27/home-office-ate-julho-de-2021.htm,1
Pari e Campo Belo têm maiores taxas de mortes por Covid-19 na cidade de SP; Raposo Tavares tem alta de 70% nos óbitos ,"Em números absolutos, os bairros da Brasilândia (Zona Norte) e Sapopemba (Zona Leste) continuam líderes em mortes confirmadas ou suspeitas por coronavírus na cidade. São 247 óbitos acumulados na Brasilândia e 245 em Sapopemba até 5 de junho. ","bairro parir zonar ler e campar belo zonar sul distrito capital paulista taxar morte habitante o mapa óbito confirmar suspeito coronavírus cidade paulo divulgar prefeitura óbito referir o o período início pandemia junho datar emitir o mapa secretariar municipal saudar parir o taxar morte habitante 125,8 o cidade o bairro o dobrar taxar morte bairro vila sônia 43,4 e vila andrade 42,7 zonar sul e jardim anhanguera zonar norte o taxar distrito capital 36,5 morte pessoa morte confirmar suspeito absoluto o campar belo zonar sul atingir o taxar 117,6 morte semana epidemiológico terminar junho o alto cidade",saúde, 12/06/2020 06h45 ," Por Rodrigo Rodrigues, Beatriz Borges e Renata Bittar*, G1 SP — São Paulo  ",https://g1.globo.com/sp/sao-paulo/noticia/2020/06/12/pari-e-campo-belo-tem-maiores-taxas-de-mortes-por-covid-19-de-sp-raposo-tavares-tem-alta-de-70percent-nos-obitos.ghtml,1
Não podemos decretar o fim da pandemia só porque estamos fartos dela  ,,o respostar o dimensão país e realidade e distintos.vinte milhão caso morte mundo brasil morte suficiente colocar protagonista pandemia e esgotar capacidade aceitação e conformismo outro dia paciente esperar doença passar naufragar oceano e nadar prolongar o agoniar o nadar sobreviver o resgatar virar historicamente finar pandemia costumar confuso onda e o levar o aumentar desgastar e sensação haver pandemia duro extinguir o varíola mudo nome s mudar característico virar endemia localização contaminar e morte,saúde,15/08/2020 04h00 ,15/08/2020 04h00 ,https://www.uol.com.br/vivabem/colunas/danta-senrra/2020/08/15/nao-podemos-decretar-o-fim-da-pandemia-so-porque-estamos-fartos-dela.htm,1
SP restringe funcionamento de bares e venda de bebida alcoólica para conter coronavírus  ,,"O governo do estado de São Paulo vai restringir a partir de amanhã o funcionamento de bares, que só poderão operar até as 20h, e a venda de bebidas alcoólicas em estabelecimentos como restaurantes e lojas, que terão de ser encerradas no mesmo horário, em uma tentativa de conter o que autoridades de saúde paulistas chamaram de recrudescimento da pandemia de Covid-19. Em entrevista coletiva no Instituto Butantan, o secretário de Saúde de São Paulo, Jean Gorinchteyn, mostrou o crescimento do número de casos, internações e mortes por Covid-19 no Estado nas últimas semanas, além de uma predominância de pessoas de entre 30 e 50 anos de idade precisando de leitos destinados ao tratamento da doença. Gorinchteyn apontou o que chamou de ""lazer noturno"" como um fator que tem gerado aglomerações, e lamentou o fato de as pessoas não seguirem protocolos sanitários nesses locais.",saúde,11/12/2020 13h55 ,Por Eduardo Simões,https://noticias.uol.com.br/ultimas-noticias/reuters/2020/12/11/sp-restringe-funcionamento-de-bares-e-venda-de-bebida-alcoolica-para-conter-coronavirus.htm,1
"Lira cobra Pazuello por 'soluções', mas nega pressão para saída do ministro  ",,candidatar presidência câmara e líder centrão o deputar arthur lira pp-al cobrar o ministrar saudar eduardo pazuello solução o vacinação covid-19 o parlamentar negar pressão trocar titular pastar bastidor o líder governar câmara ricardo barro pp-pr ministrar saudar governar michel temer opção o vago deixar claro horar atirar pedrar vidraça e atirar o pedrar o centrão ninguém tratar d assunto tratar assunto pandemia e respeitar e preocupação parlamentar afirmar lira entrevisto coletiva imprensar n manhã hoje o ministério saudar o distribuição dose vacinar o coronavírus desenvolvido laboratório chinês sinovac parceria o instituto butantan paulo haver crítico o o ministrar pazuello fazê-lo apresentar solução logístico cuidar temático deixar faltar insumo e vacinar o brasil tratar juntar ministério exterior tratamento índio e chino pontuação o gente obrigação o população acreditar parlamentar solucionar lira,saúde,18/01/2021 12h03 ,Camila Turtelli e Daniel Weterman,https://noticias.uol.com.br/ultimas-noticias/agencia-estado/2021/01/18/lira-cobra-pazuello-por-solucoes-mas-nega-pressao-para-saida-do-ministro.htm,1
