dataset,news_id,rating,title,original_title,news_source,source_link,review_link
HealthStory,story_reviews_00409,2,CBS News story on Alzheimer’s treatment follows familiar formula,Can memory loss in Alzheimer's patients be reversed?,CBSNews.com,http://www.cbsnews.com/news/can-memory-loss-in-alzheimers-patients-be-reversed/,https://www.healthnewsreview.org/review/cbs-news-story-on-alzheimers-treatment-follows-tired-formula/
HealthStory,story_reviews_00410,4,U.S. News & World Report story on proton beam radiation left out the evidence,The Promise (and Limits) of Pediatric Proton Radiation,US News & World Report,http://health.usnews.com/health-news/best-childrens-hospitals/articles/2016-06-21/the-promise-and-limits-of-pediatric-proton-radiation?int=98e708,https://www.healthnewsreview.org/review/u-s-news-world-report-story-on-proton-beam-radiation-left-out-the-evidence/
HealthStory,story_reviews_00411,4,NBC News takes level-headed approach covering ‘Jimmy Carter drug’ for lung cancer,Lung Cancer Trial Stopped After Jimmy Carter Drug Shrinks Tumors,NBCNews.com,http://www.nbcnews.com/health/cancer/lung-cancer-trial-stopped-after-jimmy-carter-drug-stops-tumors-n593726,https://www.healthnewsreview.org/review/nbc-news-takes-level-headed-approach-covering-jimmy-carter-drug-for-lung-cancer/
HealthStory,story_reviews_00412,4,Colon cancer screening news: HealthDay’s story missed opportunity to go beyond news release,Expert Panel Reaffirms Need for Colon Cancer Screen Beginning at Age 50,Health Day,https://consumer.healthday.com/cancer-information-5/colon-cancer-news-96/expert-panel-reaffirms-need-for-colon-cancer-screen-beginning-at-50-712009.html,https://www.healthnewsreview.org/review/colon-cancer-screening-news-healthdays-story-missed-opportunity-to-go-beyond-news-release/
HealthStory,story_reviews_00413,4,Independent source and costs: All that’s missing from otherwise solid Reuters story on Victoza,Novo diabetes drug cuts heart risks by less-than-hoped 13 percentage,Reuters,http://www.reuters.com/article/us-health-diabetes-novo-nordisk-idUSKCN0YZ2F7,https://www.healthnewsreview.org/review/independent-source-and-costs-all-thats-missing-from-otherwise-solid-reuters-story-on-victoza/
HealthStory,story_reviews_00414,2,Several errors mar Slate’s story on antidepressant use in kids,Prozac May Be the Only Drug That Effectively Treats Depression in Kids,Slate,http://www.slate.com/articles/health_and_science/medical_examiner/2016/06/prozac_and_antidepressants_are_less_effective_in_children_than_previously.html,https://www.healthnewsreview.org/review/several-errors-mar-slates-story-on-antidepressant-use-in-kids/
HealthStory,story_reviews_00415,3,Scientist’s quest to fight cancer: Captivating story from NPR overlooked limitations,A Scientist's Dream Fulfilled: Harnessing The Immune System To Fight Cancer,NPR,http://www.npr.org/sections/health-shots/2016/06/09/480435066/a-scientists-dream-fulfilled-harnessing-the-immune-system-to-fight-cancer,https://www.healthnewsreview.org/review/scientists-dream-fulfilled-harnessing-immune-system-fight-cancer/
HealthStory,story_reviews_00416,4,Thorough story on underuse of new ovarian cancer tests needed a few more numbers,"Ovarian cancer blood tests: Available, not widely used",The Philadelphia Inquirer,http://www.philly.com/philly/health/cancer/20160612_Ovarian_cancer_blood_tests__Available__not_widely_used.html,https://www.healthnewsreview.org/review/thorough-story-on-underuse-of-new-ovarian-cancer-tests-needed-a-few-more-numbers/
HealthStory,story_reviews_00417,1,WSJ story speculates about benefits of non-existent ‘polypill’ to treat age-related diseases,A ‘Polypill’ May Be the Next Big Preventive Fix,The Wall Street Journal,http://www.wsj.com/articles/a-polypill-may-be-the-next-big-preventive-fix-1465406209,https://www.healthnewsreview.org/review/wsj-story-speculates-about-benefits-of-non-existent-polypill-to-treat-age-related-diseases/
HealthStory,story_reviews_00418,5,Thorough and informative: Vox’s story on stem cell therapy for multiple sclerosis,This isn’t hype: Canadian doctors just reversed severe MS using stem cells,Vox,http://www.vox.com/2016/6/9/11898512/multiple-sclerosis-stem-cell-chemo,https://www.healthnewsreview.org/review/thorough-and-informative-vox-story-on-stem-cell-therapy-for-multiple-sclerosis/
HealthStory,story_reviews_00419,5,Well done: STAT story on extended use of aromatase inhibitors for breast cancer,Breast cancer treatment shows benefit to extended treatment with aromotase inhibitors ,STAT,https://www.statnews.com/2016/06/05/breast-cancer-aromatase-inhibitors/,https://www.healthnewsreview.org/review/well-done-stat-story-on-extending-aromatase-a-breast-cancer-drug-treatment/
HealthStory,story_reviews_00420,2,Guardian hypes possible blood test for depression as ‘breakthrough’,Blood test could identify people who will respond to antidepressants,The Guardian,http://www.theguardian.com/society/2016/jun/07/blood-test-antidepressants-depression-treatement,https://www.healthnewsreview.org/review/holy-grail-and-breakthrough-mar-guardian-piece-on-possible-blood-test-for-depression/
HealthStory,story_reviews_00421,3,Medical Daily story on stem cells for stroke needed injection of independent viewpoints,Stem Cells May Safely Restore Motor Function In Patients Suffering From Disabilities After Stroke,Medical Daily,http://www.medicaldaily.com/stem-cells-stroke-motor-skills-disability-388640,https://www.healthnewsreview.org/review/medical-daily-story-on-stem-cells-for-sroke-needed-injection-of-independent-viewpoints/
HealthStory,story_reviews_00422,4,More succinct data needed in HealthDay story on lowering catheter-associated urinary tract infection rates,Program Cut Catheter-Associated Urinary Tract Infections,Health Day,https://consumer.healthday.com/infectious-disease-information-21/urinary-tract-infection-news-686/program-may-cut-catheter-associated-urinary-tract-infections-711562.html,https://www.healthnewsreview.org/review/better-data-needed-in-healthday-story-on-lowering-catheter-associated-urinary-tract-infection-rates/
HealthStory,story_reviews_00423,2,Reuters story on new drug for excessive sweating was less informative than the news release,Dermira's drug for excessive armpit sweating succeeds in key studies,Reuters,http://www.reuters.com/article/us-dermira-study-idUSKCN0YN5SZ,https://www.healthnewsreview.org/review/reuters-story-on-new-drug-for-excessive-sweating-was-less-informative-than-the-news-release/
HealthStory,story_reviews_00424,3,WSJ story on eczema drug trials bereft of study design details,New Eczema Treatments Could Be Available Soon,The Wall Street Journal,http://www.wsj.com/articles/new-eczema-treatments-could-be-available-soon-1464637182,https://www.healthnewsreview.org/review/wsj-story-on-eczema-drug-trials-bereft-of-study-design-details/
HealthStory,story_reviews_00425,2,Research on statins for breast cancer: The Guardian mischaracterizes results as possible ‘valuable’ treatment,Statins 'could be valuable addition to breast cancer treatment',The Guardian,http://www.theguardian.com/society/2016/jun/01/statins-breast-cancer-research-treatment-cholesterol-oestrogen,https://www.healthnewsreview.org/review/research-on-statins-for-breast-cancer-the-guardian-mischaracterizes-it-as-possible-valuable-treatment/
HealthStory,story_reviews_00426,3,AP story on chest-protecting athletic gear skims over evidence,Chest Protectors Guard Against Deadly Blows to Chest,Associated Press,http://abcnews.go.com/Sports/wireStory/chest-protectors-guard-deadly-blows-chest-39495402,https://www.healthnewsreview.org/review/ap-story-on-gear-to-protect-against-chest-blows-skims-over-evidence/
HealthStory,story_reviews_00427,2,"With no apparent news hook, it’s unclear why Fox News is discussing embryo screening",Embryo screening helps couples avoid genetic diseases,FoxNews.com,http://www.foxnews.com/health/2016/05/26/embryo-screening-helps-couples-avoid-genetic-diseases.html,https://www.healthnewsreview.org/review/with-no-apparent-news-hook-its-unclear-why-fox-news-is-discussing-embryo-screening/
HealthStory,story_reviews_00428,4,WSJ’s look at apps and wearables for ‘text neck’ takes a measured approach,A Cure for Digital Addicts’ ‘Text Neck’?,The Wall Street Journal,http://www.wsj.com/articles/a-cure-for-digital-addicts-text-neck-1464019660,https://www.healthnewsreview.org/review/wsjs-look-at-apps-and-wearables-for-text-neck-takes-well-measured-approach/
HealthStory,story_reviews_00429,2,CBS News story hypes unproven stem cell treatment for spinal cord injury,Experimental procedure aimed at repairing spinal cord shows promise,CBSNews.com,http://www.cbsnews.com/news/experimental-procedure-aimed-at-repairing-spinal-cord-shows-promise/,https://www.healthnewsreview.org/review/cbs-news-story-hypes-unproven-stem-cell-treatment-for-spinal-cord-injury/
HealthStory,story_reviews_00430,4,New surgical method for uterine fibroids gets thorough look by Inquirer,Doctors test new device for uterine fibroids,The Philadelphia Inquirer,http://www.philly.com/philly/health/womenshealth/20160522_Doctors_test_new_device_for_uterine_fibroids.html,https://www.healthnewsreview.org/review/new-surgical-method-for-uterine-fibroids-gets-thorough-look-by-inquirer/
HealthStory,story_reviews_00431,5,"Except for presidential anecdote, NBC story on new melanoma drug was well-balanced",Cancer Drug Keytruda Keeps Some Patients Alive For 3 Years,NBCNews.com,http://www.nbcnews.com/health/cancer/cancer-drug-keytruda-keeps-some-patients-alive-3-years-n576376,https://www.healthnewsreview.org/review/cancer-drug-keytruda-keeps-patients-alive-3-years/
HealthStory,story_reviews_00432,2,"Guardian predicts end to insulin shots based on rehashed news release, mouse research",Type 1 diabetes treatment could end need for insulin shots,The Guardian,http://www.theguardian.com/society/2016/may/18/type-1-diabetes-treatment-could-end-need-for-insulin-shots,https://www.healthnewsreview.org/review/guardian-predicts-end-to-insulin-shots-based-on-rehashed-news-release-mouse-research/
HealthStory,story_reviews_00433,3,Reuters story on oral insulin trial needed sources beyond drug company CEO,Oramed says oral insulin succeeds in midstage type 2 diabetes trial,Reuters,http://www.reuters.com/article/us-oramed-insulin-idUSKCN0Y91F2,https://www.healthnewsreview.org/review/reuters-story-on-oral-insulin-trial-needed-sources-beyond-drug-company-ceo/
HealthStory,story_reviews_00434,3,Reuters jumps the gun on 12-patient trial to test safety of ‘magic mushrooms’,"Magic mushroom ingredient may ease severe depression, study suggests",Reuters,http://www.reuters.com/article/us-health-depression-mushrooms-idUSKCN0Y816C,https://www.healthnewsreview.org/review/magic-mushroom-ingredient-may-ease-severe-depression-study-suggests/
HealthStory,story_reviews_00435,2,Deep brain stimulation for dementia: NPR’s positive tone not matched by evidence,Reviving Memory With An Electrical Current,NPR,http://www.npr.org/sections/health-shots/2016/05/14/477934952/can-electricity-be-used-to-treat-alzheimer-s-disease,https://www.healthnewsreview.org/review/deep-brain-stimulation-for-dementia-nprs-positive-tone-not-matched-by-evidence/
HealthStory,story_reviews_00436,2,CBS’s same-day hip replacement story makes it sound like a new procedure,Same-day hip replacements get patients back on their feet,CBSNews.com,http://www.cbsnews.com/news/same-day-hip-replacements-get-patients-back-on-their-feet/,https://www.healthnewsreview.org/review/day-hip-replacements-get-patients-back-feet/
HealthStory,story_reviews_00437,3,Higher BMI is healthier? NPR story makes well-documented ‘obesity paradox’ sound new,Does Putting On A Few Pounds Help You Cheat Death?,NPR,http://www.npr.org/sections/health-shots/2016/05/10/477376914/does-putting-on-a-few-pounds-help-you-cheat-death,https://www.healthnewsreview.org/review/higher-bmi-is-healthier-npr-story-makes-well-documented-obesity-paradox-sound-new/
HealthStory,story_reviews_00438,3,Fruit and breast cancer risk: TIME leaves out key data details,What Teen Girls Should Eat to Reduce Breast Cancer Risk,Time,http://time.com/4326798/breast-cancer-diet-teen-girls-fruit/,https://www.healthnewsreview.org/review/fruit-and-breast-cancer-risk-time-leaves-out-key-data-details/
HealthStory,story_reviews_00439,2,‘Facelift in a bottle:’ Incomplete NBC coverage reads too much like the news release,"Facelift in a Bottle? 'Second Skin' Tightens Baggy Eyes, Protects Dry Skin",NBCNews.com,http://www.nbcnews.com/health/health-news/facelift-bottle-second-skin-tightens-baggy-eyes-protects-dry-skin-n570521,https://www.healthnewsreview.org/review/facelift-in-a-bottle-nbcs-story-had-little-info-on-quality-of-study-data/
HealthStory,story_reviews_00440,3,‘Second skin’ needs a second look: Times coverage thin on evidence for new wrinkle approach,"‘Second Skin’ May Reduce Wrinkles, Eyebags, Scientists Say",The New York Times,http://www.nytimes.com/2016/05/10/health/second-skin-aging-wrinkles.html?rref=collection%2Fsectioncollection%2Fhealth&action=click&contentCollection=health&region=rank&module=package&version=highlights&contentPlacement=2&pgtype=sectionfront&_r=0,https://www.healthnewsreview.org/review/second-skin-needs-a-second-look-times-coverage-thin-on-evidence-for-new-wrinkle-approach/
